id,line,understand,techDiff,has-concept,has-fact,has-template,api,#LearnedPLs,#LearnedAPIs,debugConf,numAnTypes,stageNum,AnyTechDiff,BadOLTemplate (mislabeled projection template as interaction template),Bad Natural fact (suggested trigrams function not ngrams function)
31,L10 - D3,4.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L12 - D3,3.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L13 - D3,3.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L14 - D3,2.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L16 - D3,3.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L17 - D3,3.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L18 - D3,2.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L19 - D3,2.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L20 - D3,2.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L22 - D3,2.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L23 - D3,3.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L25 - D3,3.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L26 - D3,2.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L28 - D3,2.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L29 - D3,2.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L30 - D3,2.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L33 - D3,2.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L34 - D3,2.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L35 - D3,2.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
31,L36 - D3,2.0,false,false,false,true,D3,"5-9","5-9",5.0,1.0,2,false,false,false
30,L1 - D3,3.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L2 - D3,4.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L3 - D3,2.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L4 - D3,1.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L6 - D3,5.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L7 - D3,5.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L9 - D3,4.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L10 - D3,4.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L12 - D3,3.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L13 - D3,3.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L14 - D3,3.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L16 - D3,4.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L17 - D3,2.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L18 - D3,2.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L19 - D3,2.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L20 - D3,2.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L22 - D3,4.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L23 - D3,3.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L25 - D3,5.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L26 - D3,5.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L28 - D3,3.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L29 - D3,4.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L30 - D3,2.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L33 - D3,5.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L34 - D3,5.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L35 - D3,5.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
30,L36 - D3,5.0,false,false,true,true,D3,"2-4","5-9",5.0,2.0,1,false,false,false
28,L1 - D3,5.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L2 - D3,4.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L3 - D3,5.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L4 - D3,1.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L6 - D3,2.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L7 - D3,5.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L9 - D3,4.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L10 - D3,5.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L12 - D3,1.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L13 - D3,2.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L14 - D3,3.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L16 - D3,5.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L17 - D3,3.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L18 - D3,5.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L19 - D3,3.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L20 - D3,5.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L22 - D3,5.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L23 - D3,5.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L25 - D3,5.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L26 - D3,5.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L28 - D3,3.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L29 - D3,5.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L30 - D3,5.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L33 - D3,5.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L34 - D3,5.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L35 - D3,5.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
28,L36 - D3,5.0,false,true,false,false,D3,"2-4","5-9",3.0,1.0,1,false,false,false
27,L1 - D3,5.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L2 - D3,2.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L3 - D3,3.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L4 - D3,2.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L6 - D3,2.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L7 - D3,2.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L9 - D3,5.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L10 - D3,5.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L12 - D3,2.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L13 - D3,2.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L14 - D3,2.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L16 - D3,5.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L17 - D3,4.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L18 - D3,3.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L19 - D3,3.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L20 - D3,3.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L22 - D3,5.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L23 - D3,5.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L25 - D3,5.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L26 - D3,5.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L28 - D3,4.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L29 - D3,5.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L30 - D3,5.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L33 - D3,5.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L34 - D3,5.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L35 - D3,5.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
27,L36 - D3,5.0,false,true,true,false,D3,"10+","10+",6.0,2.0,4,false,false,false
26,L1 - D3,4.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L2 - D3,2.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L3 - D3,3.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L4 - D3,2.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L6 - D3,3.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L7 - D3,3.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L9 - D3,5.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L10 - D3,5.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L12 - D3,4.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L13 - D3,3.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L14 - D3,5.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L16 - D3,5.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L17 - D3,2.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L18 - D3,2.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L19 - D3,2.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L20 - D3,2.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L22 - D3,3.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L23 - D3,3.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L25 - D3,3.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L26 - D3,3.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L28 - D3,3.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L29 - D3,3.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L30 - D3,3.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L33 - D3,5.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L34 - D3,5.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L35 - D3,5.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
26,L36 - D3,5.0,false,false,false,false,D3,"5-9","10+",4.0,0.0,2,false,false,false
25,L1 - D3,2.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L2 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L3 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L4 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L6 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L7 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L9 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L10 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L12 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L13 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L14 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L16 - D3,4.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L17 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L18 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L19 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L20 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L22 - D3,3.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L23 - D3,2.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L25 - D3,5.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L26 - D3,2.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L28 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L29 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L30 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L33 - D3,2.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L34 - D3,3.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L35 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
25,L36 - D3,1.0,false,false,false,false,D3,"2-4","1",4.0,0.0,4,false,false,false
29,L1 - D3,4.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L2 - D3,3.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L3 - D3,3.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L4 - D3,4.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L6 - D3,5.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L7 - D3,5.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L9 - D3,3.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L10 - D3,5.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L12 - D3,2.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L13 - D3,2.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L14 - D3,1.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L16 - D3,3.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L17 - D3,2.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L18 - D3,2.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L19 - D3,2.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L20 - D3,1.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L22 - D3,4.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L23 - D3,3.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L25 - D3,4.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L26 - D3,4.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L28 - D3,2.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L29 - D3,1.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L30 - D3,1.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L33 - D3,2.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L34 - D3,2.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L35 - D3,2.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
29,L36 - D3,2.0,false,true,true,true,D3,"5-9","2-4",6.0,3.0,4,false,false,false
43,L1 - D3,3.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L2 - D3,2.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L3 - D3,2.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L4 - D3,1.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L6 - D3,3.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L7 - D3,2.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L9 - D3,4.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L10 - D3,5.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L12 - D3,3.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L13 - D3,2.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L14 - D3,2.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L16 - D3,4.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L17 - D3,4.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L18 - D3,4.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L19 - D3,3.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L20 - D3,3.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L22 - D3,4.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L23 - D3,4.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L25 - D3,4.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L26 - D3,4.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L28 - D3,3.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L29 - D3,5.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L30 - D3,5.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L33 - D3,5.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L34 - D3,5.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L35 - D3,5.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
43,L36 - D3,5.0,false,false,true,false,D3,"5-9","5-9",4.0,1.0,2,false,false,false
32,L1 - D3,3.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L2 - D3,2.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L3 - D3,2.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L4 - D3,1.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L6 - D3,1.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L7 - D3,1.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L9 - D3,2.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L10 - D3,2.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L12 - D3,1.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L13 - D3,1.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L14 - D3,1.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L16 - D3,2.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L17 - D3,1.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L18 - D3,1.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L19 - D3,1.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L20 - D3,1.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L22 - D3,3.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L23 - D3,3.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L25 - D3,4.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L26 - D3,4.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L28 - D3,2.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L29 - D3,2.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L30 - D3,2.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L33 - D3,3.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L34 - D3,4.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L35 - D3,1.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
32,L36 - D3,1.0,false,true,true,false,D3,"5-9","5-9",4.0,2.0,4,false,false,false
2,L1 - D3,2.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L2 - D3,2.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L3 - D3,2.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L4 - D3,2.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L6 - D3,2.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L7 - D3,3.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L9 - D3,2.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L10 - D3,3.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L12 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L13 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L14 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L16 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L17 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L18 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L19 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L20 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L22 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L23 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L25 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L26 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L28 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L29 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L30 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L33 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L34 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L35 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
2,L36 - D3,1.0,false,false,false,false,D3,"5-9","5-9",3.0,0.0,3,false,false,false
3,L1 - D3,5.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L2 - D3,5.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L3 - D3,5.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L4 - D3,3.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L6 - D3,4.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L7 - D3,5.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L9 - D3,4.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L10 - D3,5.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L12 - D3,3.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L13 - D3,3.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L14 - D3,3.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L16 - D3,5.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L17 - D3,3.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L18 - D3,3.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L19 - D3,3.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L20 - D3,3.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L22 - D3,5.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L23 - D3,3.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L25 - D3,5.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L26 - D3,3.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L28 - D3,3.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L29 - D3,4.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
3,L30 - D3,4.0,false,true,true,false,D3,"5-9","1",4.0,2.0,2,false,false,false
